140322|140300|3|山西省|阳泉市|盂县|113.405348491866|38.085227240172|0353
140400|140000|2|山西省|长治市||113.110730003514|36.1949761657961|0355
140403|140400|3|山西省|长治市|潞州区|113.116064470511|36.2031417941825|0355
140404|140400|3|山西省|长治市|上党区|113.044837506255|36.0530118449468|0355
140405|140400|3|山西省|长治市|屯留区|112.886144449415|36.3163646877973|0355
140406|140400|3|山西省|长治市|潞城区|113.222400474891|36.3345578753677|0355
140423|140400|3|山西省|长治市|襄垣县|113.044664086389|36.5353813881499|0355
140425|140400|3|山西省|长治市|平顺县|113.429189865943|36.2002142150225|0355
140426|140400|3|山西省|长治市|黎城县|113.380289103302|36.5019768392485|0355
140427|140400|3|山西省|长治市|壶关县|113.200337509659|36.1156399184721|0355
140428|140400|3|山西省|长治市|长子县|112.871779478934|36.122463931285|0355
140429|140400|3|山西省|长治市|武乡县|112.857722728094|36.8377273899985|0355
140430|140400|3|山西省|长治市|沁县|112.692863692188|36.7559626557074|0355
140431|140400|3|山西省|长治市|沁源县|112.331284317348|36.4997974688511|0355
140500|140000|2|山西省|晋城市||112.845913512915|35.4917296833166|0356
140502|140500|3|山西省|晋城市|城区|112.847344723947|35.5028891194255|0356
140521|140500|3|山西省|晋城市|沁水县|112.180410583686|35.6902255662239|0356
140522|140500|3|山西省|晋城市|阳城县|112.408387609734|35.4863823423904|0356
140524|140500|3|山西省|晋城市|陵川县|113.274304274949|35.7753385414129|0356
140525|140500|3|山西省|晋城市|泽州县|112.916154224463|35.5075013850774|0356
140581|140500|3|山西省|晋城市|高平市|112.917675676178|35.7990647305568|0356
140600|140000|2|山西省|朔州市||112.426059528973|39.330572547528|0349
140602|140600|3|山西省|朔州市|朔城区|112.425224580275|39.3190390592033|0349
140603|140600|3|山西省|朔州市|平鲁区|112.281569270428|39.5111257344665|0349
140621|140600|3|山西省|朔州市|山阴县|112.809772224617|39.5264338457191|0349
140622|140600|3|山西省|朔州市|应县|113.184001922233|39.5533127433672|0349
140623|140600|3|山西省|朔州市|右玉县|112.460081378772|39.9879704088446|0349
140681|140600|3|山西省|朔州市|怀仁市|113.125958568646|39.8192215191118|0349
140700|140000|2|山西省|晋中市||112.746140770489|37.6873252915721|0354
140702|140700|3|山西省|晋中市|榆次区|112.701124564938|37.6979895486319|0354
140703|140700|3|山西省|晋中市|太谷区|112.545055290961|37.4208916671843|0354
140721|140700|3|山西省|晋中市|榆社县|112.968968515407|37.0708200503263|0354
140722|140700|3|山西省|晋中市|左权县|113.37261336848|37.0820945019073|0354
140723|140700|3|山西省|晋中市|和顺县|113.56393812165|37.3292411364555|0354
140724|140700|3|山西省|晋中市|昔阳县|113.700659660434|37.6119110222459|0354
140725|140700|3|山西省|晋中市|寿阳县|113.169604410641|37.8944395165922|0354
140727|140700|3|山西省|晋中市|祁县|112.328690848632|37.3577076623303|0354
140728|140700|3|山西省|晋中市|平遥县|112.169313663191|37.1890063509149|0354
140729|140700|3|山西省|晋中市|灵石县|111.77228851217|36.8478208998541|0354
140781|140700|3|山西省|晋中市|介休市|111.910243369722|37.0273086209495|0354
140800|140000|2|山西省|运城市||111.001238425889|35.0274076855499|0359
140802|140800|3|山西省|运城市|盐湖区|110.992364893864|35.0163261206094|0359
140821|140800|3|山西省|运城市|临猗县|110.768988396246|35.1450511435337|0359
140822|140800|3|山西省|运城市|万荣县|110.832432603753|35.4162901977895|0359
140823|140800|3|山西省|运城市|闻喜县|111.218448871143|35.3570673136826|0359
140824|140800|3|山西省|运城市|稷山县|110.977512801058|35.6048045382604|0359
140825|140800|3|山西省|运城市|新绛县|111.218704021737|35.6162238488657|0359
140826|140800|3|山西省|运城市|绛县|111.56281113354|35.4922308129814|0359
140827|140800|3|山西省|运城市|垣曲县|111.664089705838|35.2988549956444|0359
140828|140800|3|山西省|运城市|夏县|111.213930352948|35.141345988843|0359
140829|140800|3|山西省|运城市|平陆县|111.187950257698|34.8305132426955|0359
140830|140800|3|山西省|运城市|芮城县|110.689013419299|34.695342675976|0359
140881|140800|3|山西省|运城市|永济市|110.442270549719|34.8673062689381|0359
140882|140800|3|山西省|运城市|河津市|110.706494838307|35.5966325387785|0359
140900|140000|2|山西省|忻州市||112.727580734837|38.4153772075265|0350
140902|140900|3|山西省|忻州市|忻府区|112.739780719206|38.4029131967632|0350
140921|140900|3|山西省|忻州市|定襄县|112.950723244559|38.4712476954986|0350
140922|140900|3|山西省|忻州市|五台县|113.248639758517|38.727378147849|0350
140923|140900|3|山西省|忻州市|代县|112.953508006133|39.0660829261491|0350
140924|140900|3|山西省|忻州市|繁峙县|113.25861932601|39.1878906740013|0350
140925|140900|3|山西省|忻州市|宁武县|112.29806768289|39.0006410744003|0350
140926|140900|3|山西省|忻州市|静乐县|111.933106983849|38.3588930336967|0350
140927|140900|3|山西省|忻州市|神池县|112.204337008591|39.090193328771|0350
140928|140900|3|山西省|忻州市|五寨县|111.840307580516|38.910497221279|0350
140929|140900|3|山西省|忻州市|岢岚县|111.566572528286|38.7035294683645|0350
140930|140900|3|山西省|忻州市|河曲县|111.13165579491|39.3833738208951|0350
140931|140900|3|山西省|忻州市|保德县|111.079412396268|39.0216426862619|0350
140932|140900|3|山西省|忻州市|偏关县|111.502280506556|39.4359208151567|0350
140981|140900|3|山西省|忻州市|原平市|112.704453875809|38.7307724279804|0350
141000|140000|2|山西省|临汾市||111.513093183901|36.088705151125|0357
141002|141000|3|山西省|临汾市|尧都区|111.572706979473|36.082706839523|0357
141021|141000|3|山西省|临汾市|曲沃县|111.469475750551|35.6420219073264|0357
141022|141000|3|山西省|临汾市|翼城县|111.71277257577|35.7398840531659|0357
141023|141000|3|山西省|临汾市|襄汾县|111.43531273064|35.8762621663573|0357
141024|141000|3|山西省|临汾市|洪洞县|111.669468899095|36.2541977816533|0357
141025|141000|3|山西省|临汾市|古县|111.914182970257|36.2669600974131|0357
141026|141000|3|山西省|临汾市|安泽县|112.243968485795|36.1479603230166|0357
141027|141000|3|山西省|临汾市|浮山县|111.842724521181|35.9683439984852|0357
141028|141000|3|山西省|临汾市|吉县|110.675015824744|36.0969921443276|0357
141029|141000|3|山西省|临汾市|乡宁县|110.841017459384|35.9710686418579|0357
141030|141000|3|山西省|临汾市|大宁县|110.747223944201|36.4650939927396|0357
141031|141000|3|山西省|临汾市|隰县|110.935048792109|36.6933381986122|0357
141032|141000|3|山西省|临汾市|永和县|110.626558910182|36.7594903583424|0357
141033|141000|3|山西省|临汾市|蒲县|111.090212570589|36.4116282125967|0357
141034|141000|3|山西省|临汾市|汾西县|111.557824388241|36.6528462927803|0357
141081|141000|3|山西省|临汾市|侯马市|111.3656386966|35.61916259427|0357
141082|141000|3|山西省|临汾市|霍州市|111.748721124589|36.5689441712903|0357
141100|140000|2|山西省|吕梁市||111.138177687712|37.5182190630425|0358
141102|141100|3|山西省|吕梁市|离石区|111.143969449561|37.5170297935047|0358
141121|141100|3|山西省|吕梁市|文水县|112.022300119887|37.4373853549739|0358
141122|141100|3|山西省|吕梁市|交城县|112.149252503078|37.5509059536865|0358
141123|141100|3|山西省|吕梁市|兴县|111.120999725121|38.4610955894255|0358
141124|141100|3|山西省|吕梁市|临县|110.986659281471|37.9504210812066|0358
141125|141100|3|山西省|吕梁市|柳林县|110.8833016044|37.4293915218909|0358
141126|141100|3|山西省|吕梁市|石楼县|110.829024816763|36.9982001823831|0358
141127|141100|3|山西省|吕梁市|岚县|111.665692797099|38.27911619899|0358
141128|141100|3|山西省|吕梁市|方山县|111.237993344936|37.8943910145053|0358
141129|141100|3|山西省|吕梁市|中阳县|111.172543386909|37.3571492117296|0358
141130|141100|3|山西省|吕梁市|交口县|111.174988946906|36.9817655479497|0358
141181|141100|3|山西省|吕梁市|孝义市|111.772497811461|37.1455802703397|0358
141182|141100|3|山西省|吕梁市|汾阳市|111.764374395566|37.2609481616068|0358
150000|0|1|内蒙古自治区|||111.758316413444|40.8168092760771|
150100|150000|2|内蒙古自治区|呼和浩特市||111.741896060139|40.8406801643797|0471
150102|150100|3|内蒙古自治区|呼和浩特市|新城区|111.658554443754|40.8569194914327|0471
150103|150100|3|内蒙古自治区|呼和浩特市|回民区|111.61681535674|40.8076600185913|0471
150104|150100|3|内蒙古自治区|呼和浩特市|玉泉区|111.667376962865|40.751768208187|0471
150105|150100|3|内蒙古自治区|呼和浩特市|赛罕区|111.694313682321|40.7911434293952|0471
150121|150100|3|内蒙古自治区|呼和浩特市|土默特左旗|111.156998341055|40.7275886382893|0471
150122|150100|3|内蒙古自治区|呼和浩特市|托克托县|111.187250212432|40.2765162968065|0471
150123|150100|3|内蒙古自治区|呼和浩特市|和林格尔县|111.814946523905|40.3781335269444|0471
150124|150100|3|内蒙古自治区|呼和浩特市|清水河县|111.640748102298|39.9202511728657|0471
